"txNomeParlamentar";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"vlrRestituicao";"nuDeputadoId";"ideDocumento"
"GEORGE HILTON";"141441";"241";"2015";"MG";"PSC";"55";"119";"LOCAÇÃO OU FRETAMENTO DE AERONAVES";"0";"";"BHZ TAXI AEREO E MANUTENÇAO LTDA";"294.569.880/0018-0";"20195";"0";"2019-01-25T00:00:00";"18000";"0";"18000";"1";"2019";"0";"";"";"1556885";"";"";"1841";"6743751"
"GEORGE HILTON";"141441";"241";"2015";"MG";"PSC";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.390390";"0";"2019-01-11T00:00:00";"632.39";"0";"632.39";"1";"2019";"0";"GEORGE HILTON";"BSB/CNF";"0";"0";"";"1841";"1634548"
"GEORGE HILTON";"141441";"241";"2015";"MG";"PSC";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.837324";"0";"2019-01-16T00:00:00";"1400.44";"0";"1400.44";"1";"2019";"0";"GEORGE HILTON";"CNF/BSB/CNF";"0";"0";"";"1841";"1634698"
"PEPE VARGAS";"141445";"503";"2015";"RS";"PT";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO";"886.593.130/0010-5";"19010012980021";"0";"2018-12-18T00:00:00";"49.14";"0";"49.14";"1";"2019";"0";"";"";"1553714";"";"";"1911";"6736773"
"PEPE VARGAS";"141445";"503";"2015";"RS";"PT";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO COMBOIO - CENTRO";"900.113.050/0027-2";"156273";"4";"2019-01-03T00:00:00";"190.04";"0";"190.04";"1";"2019";"0";"";"";"1553715";"";"";"1911";"6736728"
"PEPE VARGAS";"141445";"503";"2015";"RS";"PT";"55";"10";"TELEFONIA";"0";"";"TELEFONICA BRASIL S.A. VIVO";"025.581.570/0172-0";"00001300261820";"0";"2019-01-02T00:00:00";"244.92";"4.94";"239.98";"1";"2019";"0";"";"";"1553681";"";"";"1911";"6736696"
"PEPE VARGAS";"141445";"503";"2015";"RS";"PT";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265590";"1";"2019-01-09T14:29:31";"67.56";"0";"67.56";"1";"2019";"0";"";"";"0";"0";"";"1911";"0"
"PEPE VARGAS";"141445";"503";"2015";"RS";"PT";"55";"11";"SERVIÇOS POSTAIS";"0";"";"ECT";"340.283.161/2582-8";"1578139542";"1";"2019-01-02T00:00:00";"91.2";"0";"91.2";"1";"2019";"0";"";"";"1553681";"";"";"1911";"6736697"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA COMERCIAL";"000.000.000/0000-7";"RSP : 2267174";"1";"2019-01-31T13:01:38";"112";"0";"112";"1";"2019";"0";"";"";"0";"0";"";"1848";"0"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX 10";"000.000.000/0000-7";"RSP : 2266938";"1";"2019-01-29T13:20:40";"95";"0";"95";"1";"2019";"0";"";"";"0";"0";"";"1848";"0"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2189.053459";"0";"2019-01-18T00:00:00";"1268.34";"0";"1268.34";"1";"2019";"0";"HUGO LEAL";"SDU/CGH/SDU";"0";"0";"";"1848";"1634772"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA COMERCIAL";"000.000.000/0000-7";"RSP : 2272447";"1";"2019-02-06T16:36:59";"8";"0";"8";"2";"2019";"0";"";"";"0";"0";"";"1848";"0"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"APSA - ADMINISTRACAO PREDIAL E NEGOCIOS IMOBILIARIOS S/A";"283.503.380/0019-2";"000002005384";"1";"2019-01-01T00:00:00";"989.36";"79.33";"910.03";"1";"2019";"0";"";"";"1558070";"";"";"1848";"6746410"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"APSA - ADMINISTRACAO PREDIAL E NEGOCIOS IMOBILIARIOS S/A";"283.503.380/0019-2";"000002005385";"1";"2019-01-01T00:00:00";"944.45";"85.84";"858.61";"1";"2019";"0";"";"";"1558070";"";"";"1848";"6746413"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"PLENA INFORMATICA LTDA EPP";"030.388.750/0017-0";"1904";"4";"2019-01-30T00:00:00";"537.7";"36";"501.7";"1";"2019";"0";"";"";"1558073";"";"";"1848";"6746203"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"WEBMIDIA EMPREENDIMENTOS IMOBILIARIOS LTDA";"022.336.430/0010-0";"10647970";"1";"2019-01-07T00:00:00";"2071.88";"0";"2071.88";"1";"2019";"0";"";"";"1558071";"";"";"1848";"6746415"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO CRIOLO LTDA";"271.697.000/0016-0";"58376";"4";"2019-01-09T00:00:00";"150";"0";"150";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746174"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO MILLENNIUM 2000 LTDA";"032.614.910/0070-8";"60172";"4";"2019-01-24T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746189"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO PARQUE DO FLAMENGO LTDA";"423.630.770/0017-6";"3044";"4";"2019-01-03T00:00:00";"645.67";"0";"645.67";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746432"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO PARQUE DO FLAMENGO LTDA";"423.630.770/0017-6";"3067";"4";"2019-01-16T00:00:00";"664.6";"0";"664.6";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746438"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA";"250.150.360/0017-0";"76590";"4";"2019-01-04T00:00:00";"150";"0";"150";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746171"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0362-7";"483780";"4";"2019-01-26T00:00:00";"115.01";"0";"115.01";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746199"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0680-4";"285945";"4";"2019-01-27T00:00:00";"144.55";"0";"144.55";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746193"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO COMERCIAL NORTE LTDA";"050.845.880/0012-2";"52688";"4";"2019-01-02T00:00:00";"162.99";"0";"162.99";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746160"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"Posto de Combustiveis Garantia Ltda";"725.784.380/0024-3";"7421";"4";"2019-01-16T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746184"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PIT STOP DE TERESOPOLIS LTDA";"314.020.680/0012-0";"13520";"4";"2019-01-04T00:00:00";"176.6";"0";"176.6";"1";"2019";"0";"";"";"1558072";"";"";"1848";"6746435"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"SANTOS DUMONT INVESTIMENTO IMOBILIARIO S/A";"088.810.900/0026-0";"00530880";"0";"2019-01-29T00:00:00";"198.5";"0";"198.5";"1";"2019";"0";"";"";"1558070";"";"";"1848";"6746366"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"122";"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO";"0";"";"UBER DO BRASIL TECNOLOGIA LTDA";"178.956.460/0018-7";"s/n";"1";"2019-01-27T00:00:00";"41.68";"0";"41.68";"1";"2019";"0";"";"";"1558070";"";"";"1848";"6746377"
"HUGO LEAL";"141450";"306";"";"RJ";"PSD";"55";"122";"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO";"0";"";"UBER DO BRASIL TECNOLOGIA LTDA";"178.956.460/0018-7";"s/n";"1";"2019-01-28T00:00:00";"41.43";"0";"41.43";"1";"2019";"0";"";"";"1558070";"";"";"1848";"6746380"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978397";"0";"2019-01-03T00:00:00";"966.99";"0";"966.99";"1";"2019";"0";"ROCCO/GIOVANNI";"BSB/CGH";"0";"0";"";"1776";"1630451"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978397";"0";"2019-01-03T00:00:00";"1158.77";"0";"1158.77";"1";"2019";"0";"ROCCO/GIOVANNI";"CGH/BSB";"0";"0";"";"1776";"1630452"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978413";"0";"2019-01-04T00:00:00";"396.27";"0";"396.27";"1";"2019";"0";"MIESTER/VALDECIR";"CWB/BSB";"0";"0";"";"1776";"1630465"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978434";"0";"2019-01-07T00:00:00";"390";"0";"390";"1";"2019";"0";"MIESTER/VALDECIR";"CWB/BSB";"0";"0";"";"1776";"1630489"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978489";"0";"2019-01-10T00:00:00";"54";"0";"54";"1";"2019";"0";"MIESTER/VALDECIR";"CWB/BSB";"0";"0";"";"1776";"1630567"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978508";"0";"2019-01-11T00:00:00";"1008.99";"0";"1008.99";"1";"2019";"0";"ROCCO/GIOVANNI";"BSB/CGH";"0";"0";"";"1776";"1633677"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978508";"0";"2019-01-11T00:00:00";"1195.77";"0";"1195.77";"1";"2019";"0";"ROCCO/GIOVANNI";"CGH/BSB";"0";"0";"";"1776";"1633676"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978509";"0";"2019-01-11T00:00:00";"850.27";"0";"850.27";"1";"2019";"0";"ALFREDO KAEFER";"CWB/BSB";"0";"0";"";"1776";"1633678"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978579";"0";"2019-01-17T00:00:00";"1008.99";"0";"1008.99";"1";"2019";"0";"ROCCO/GIOVANNI";"BSB/CGH";"0";"0";"";"1776";"1633745"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978579";"0";"2019-01-17T00:00:00";"1195.77";"0";"1195.77";"1";"2019";"0";"ROCCO/GIOVANNI";"CGH/BSB";"0";"0";"";"1776";"1633746"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978586";"0";"2019-01-18T00:00:00";"760.27";"0";"760.27";"1";"2019";"0";"ALFREDO KAEFER";"CWB/BSB";"0";"0";"";"1776";"1633777"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 4555143276";"0";"2019-01-07T00:00:00";"200";"0";"200";"1";"2019";"0";"MIESTER/VALDECIR";"CWB/BSB";"0";"0";"";"1776";"1630488"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 4555143278";"0";"2019-01-07T00:00:00";"200";"0";"200";"1";"2019";"0";"ROCCO/GIOVANNI";"BSB/CGH";"0";"0";"";"1776";"1630483"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 4555143289";"0";"2019-01-10T00:00:00";"200";"0";"200";"1";"2019";"0";"MIESTER/VALDECIR";"CWB/BSB";"0";"0";"";"1776";"1630566"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: OEEMMJ";"0";"2019-01-17T00:00:00";"309.25";"0";"309.25";"1";"2019";"0";"ALFREDO KAEFER";"CAC/CWB";"0";"0";"";"1776";"1633886"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: QJ9P6H";"0";"2019-01-11T00:00:00";"293.25";"0";"293.25";"1";"2019";"0";"ALFREDO KAEFER";"CAC/CWB";"0";"0";"";"1776";"1633813"
"ALFREDO KAEFER";"141454";"451";"2015";"PR";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: V81FWB";"0";"2019-01-18T00:00:00";"1011.17";"0";"1011.17";"1";"2019";"0";"ALFREDO KAEFER";"CWB/CAC";"0";"0";"";"1776";"1633907"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA REGISTRADA COM AR";"000.000.000/0000-7";"RSP : 2265705";"1";"2019-01-10T16:26:08";"113.6";"0";"113.6";"1";"2019";"0";"";"";"0";"0";"";"1856";"0"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA REGISTRADA COM AR";"000.000.000/0000-7";"RSP : 2265783";"1";"2019-01-14T11:25:56";"14.2";"0";"14.2";"1";"2019";"0";"";"";"0";"0";"";"1856";"0"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - TELEGRAMA";"000.000.000/0000-7";"RSP : 2266164";"1";"2019-01-18T15:52:07";"11.81";"0";"11.81";"1";"2019";"0";"";"";"0";"0";"";"1856";"0"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.649592";"0";"2019-01-14T00:00:00";"476.17";"0";"476.17";"1";"2019";"0";"JOÃO CARLOS BACELAR";"CGH/SSA";"0";"0";"";"1856";"1634612"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - TELEGRAMA";"000.000.000/0000-7";"RSP : 2272615";"1";"2019-02-11T17:11:27";"11.85";"0";"11.85";"2";"2019";"0";"";"";"0";"0";"";"1856";"0"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"Coelba Grupo Neoenergia";"151.396.290/0019-4";"344649940";"0";"2019-01-17T00:00:00";"101.43";"1.68";"99.75";"1";"2019";"0";"";"";"1557983";"";"";"1856";"6746558"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"210088";"4";"2019-01-11T00:00:00";"120";"0";"120";"1";"2019";"0";"";"";"1558104";"";"";"1856";"6746800"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"214633";"4";"2019-01-23T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1558104";"";"";"1856";"6746808"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0761-4";"295975";"4";"2019-01-08T00:00:00";"150";"0";"150";"1";"2019";"0";"";"";"1558104";"";"";"1856";"6746796"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"PACIFICO COMERCIO E SERVICOS DE COMBUSTIVEIS LTDA";"069.486.230/0017-7";"16652638";"4";"2019-01-18T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1566591";"";"";"1856";"6760064"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SRB REVENDEDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA";"080.912.870/0011-4";"637218";"4";"2019-01-07T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1552779";"";"";"1856";"6734202"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"3";"Aeronaves";"AEROPREST COMERCIO DE DERIVADOS DE PETROLEO LTDA";"025.321.410/0093-8";"8493";"4";"2019-01-24T00:00:00";"2350";"0";"2350";"1";"2019";"0";"";"";"1557699";"";"";"1856";"6745621"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"9";"PASSAGENS AÉREAS";"0";"";"AZUL LINHAS AÉREAS INTELIGENTES S.A";"092.962.950/0016-0";"SJV7GH/9296/6B";"0";"2019-01-06T00:00:00";"1499.47";"120";"1379.47";"1";"2019";"0";"";"";"1552778";"";"";"1856";"6734184"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"10";"TELEFONIA";"0";"";"telefonia Brasil S/A";"025.581.570/0016-2";"1319373";"0";"2019-01-09T00:00:00";"181.67";"0";"181.67";"1";"2019";"0";"";"";"1557982";"";"";"1856";"6746563"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"C.B. BRASILIA COMERCIO DE ALIMENTOS LTDA";"119.037.890/0010-7";"37043";"4";"2019-01-01T00:00:00";"131.5";"4.5";"127";"1";"2019";"0";"";"";"1552780";"";"";"1856";"6734227"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"FFBARROS ALIMENTACAO EIRELI";"297.870.500/0014-2";"41719";"4";"2019-01-09T00:00:00";"38.5";"0";"38.5";"1";"2019";"0";"";"";"1553068";"";"";"1856";"6734980"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ZRC COMERCIO DE ALIMENTOS EIRELI";"276.882.390/0015-2";"11955";"4";"2019-01-08T00:00:00";"101.5";"0";"101.5";"1";"2019";"0";"";"";"1553068";"";"";"1856";"6734989"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"56";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"3L COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA";"071.924.520/0016-1";"270912";"4";"2019-02-06T00:00:00";"246.55";"0";"246.55";"2";"2019";"0";"";"";"1566589";"";"";"1856";"6760061"
"JOÃO CARLOS BACELAR";"141458";"187";"";"BA";"PR";"56";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"BAHIA MARINA S/A";"134.445.910/0013-8";"30708";"4";"2019-02-03T00:00:00";"1485.68";"0";"1485.68";"2";"2019";"0";"";"";"1566589";"";"";"1856";"6760055"
"JOSÉ AIRTON FÉLIX CIRILO";"141464";"101";"";"CE";"PT";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX 12 COM AR";"000.000.000/0000-7";"RSP : 2265668";"1";"2019-01-10T16:03:48";"72.05";"0";"72.05";"1";"2019";"0";"";"";"0";"0";"";"1860";"0"
"JOSÉ AIRTON FÉLIX CIRILO";"141464";"101";"";"CE";"PT";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265328";"1";"2019-01-07T11:45:27";"213.36";"0";"213.36";"1";"2019";"0";"";"";"0";"0";"";"1860";"0"
"JOSÉ AIRTON FÉLIX CIRILO";"141464";"101";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272486";"1";"2019-02-07T11:33:37";"50.64";"0";"50.64";"2";"2019";"0";"";"";"0";"0";"";"1860";"0"
"JOSÉ AIRTON FÉLIX CIRILO";"141464";"101";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272516";"1";"2019-02-07T13:13:54";"152.4";"0";"152.4";"2";"2019";"0";"";"";"0";"0";"";"1860";"0"
"JOSÉ AIRTON FÉLIX CIRILO";"141464";"101";"";"CE";"PT";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"4";"Sem especificações";"DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA";"024.864.550/0019-4";"3759";"4";"2019-01-03T00:00:00";"5800";"0";"5800";"1";"2019";"0";"";"";"1552672";"";"";"1860";"6733920"
"JOSÉ AIRTON FÉLIX CIRILO";"141464";"101";"";"CE";"PT";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"IDEA COMERCIO SERVIÇOS E REPRESENTAÇAO LTDA - ME";"108.743.010/0010-6";"932";"4";"2019-01-30T00:00:00";"25000";"0";"25000";"1";"2019";"0";"";"";"1565527";"";"";"1860";"6748843"
"JOSÉ AIRTON FÉLIX CIRILO";"141464";"101";"";"CE";"PT";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"RADIO TRES CLIMAS LTDA";"725.115.950/0058-4";"0000000110";"0";"2019-01-15T00:00:00";"5000";"0";"5000";"1";"2019";"0";"";"";"1566286";"";"";"1860";"6759189"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2267177";"1";"2019-01-31T13:22:20";"50.64";"0";"50.64";"1";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA COMERCIAL";"000.000.000/0000-7";"RSP : 2265444";"1";"2019-01-08T14:43:36";"21.45";"0";"21.45";"1";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265906";"1";"2019-01-15T12:08:45";"50.64";"0";"50.64";"1";"2019";"0";"";"";"0";"0";"";"1861";"0"
"JOSÉ GUIMARÃES";"141470";"103";"";"CE";"PT";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978444";"0";"2019-01-08T00:00:00";"645.94";"0";"645.94";"1";"2019";"0";"JOSÉ GUIMARÃES";"GRU/FOR";"0";"0";"";"1861";"1630522"
